index,label,tweet
7146,,"""TAGHERE Is there any particular reason Canada Water library is hosting an anti-LGBT event tomorrow?Does this not contravene the council's queer inclusive policy, and make customers and staff at the library feel unwelcome? URLHERE"""
7149,,"""Insurance by Naq.Tyler knocks his 10th HR of the season to extend our lead to 7-5 in the top of the 9th!#RallyTogether URLHERE"""
7154,,"""TAGHERE TAGHERE TAGHERE Racism, trade, Iran, state department, DPRK, immigration, Muslim ban, transgender ban, Russia, Putin, Venezuela, Daesh, Wagners, Ukraine, EU, deficit, healthcare, Agriculture, environment, national parks, I can go but it becomes a Billy Joel song."""
7155,,"""TAGHERE ""She is the perfect representation of religious Judaism""I have literally never is my life heard anything so patently absurd. This man is an imbecile."""
7156,,"""For you Indians he is a ""Terrorist"" BUT for Us Khalistani #Sikh Nation he is a brave Freedom Fighter. We will ensure his Struggle of Liberating #Khalistan is taken to its Conclusion!#KhalsaRejectsHindustanTAGHERE TAGHERE TAGHERE URLHERE"""
7158,,"""Oh this is a look I so need to do."""
7161,,"""Joe Biden makes ANOTHER campaign gaffe in IowaHe can’t hide his disdain for Blacks  URLHERE"""
7162,,"""Democrats are racist to their core. They just point fingers at others in their attempt to hide behind the truth. The only reason they care about Hispanics, Blacks and other people of color is to get their vote. Like in Baltimore they'll do nothing to help. URLHERE"""
7163,,"""THIS IS SO CUTENDFNDNFN"""
7164,,"""Exactly. Black History month is coming want the police and gov buildings to fly that flag and change their branding. Oh no they can't bc no one else has a flag."""
7165,,"""Excited to share the latest addition to my #etsy shop: Mile A Minute Scarf, Crochet Fashion Scarf, Multi- Colored, Women's Stole URLHERE  #accessories #scarf #blue #clusterscarf #fashionscarf #mileaminutescarf #multicoloredscarf #rosepink #womensscarf URLHERE"""
7166,,"""TAGHERE TAGHERE I fail to grasp how this ideology manages to gain traction. If we are all sinners of white supremacy, and there is no recourse whatsoever other than perpetual self-flagellation.... then why bother and not outright reject the thing? The Christians offer heaven, at least...?"""
7174,,"""Boy if you don’t take yo fat ass head out of her right asshole"""
7176,,"""16-17 July 1942 | ""Vel' d'Hiv Roundup"", mass arrest of Jews in #Paris by the French police supervised by the Germans. 13,152 Jews were arrested (incl. ca. 4000 children). Most of them later - through #Drancy, #Pithiviers, and Beaune-la-Rolande - were deported to #Auschwitz. URLHERE"""
7178,,"""TAGHERE TAGHERE TAGHERE Jews are thieves? URLHERE"""
7179,,"""Article 370: The Indians celebrating Kashmir's new status URLHERE"""
7181,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE Here’s a link to coverage of the 2018 GOP candidate who stated that Jews descend from Satan.Got a lot of coverage. You can find plenty of corroborating.But hey, like I said, you keep that head firmly planted in the groundURLHERE"""
7184,,"""Jewish blood being spilled for Israel is not a problem for Zionists. They view it as tribulation and a ‘price’ for a homeland. In Judaism, saving a life is like saving a world. It doesn’t deserve one drop of blood for its ‘existence’Israel is NOT our nationstate. TAGHERE URLHERE"""
7186,,"""You speak the truth.  He’s angry right now and not for the reasons most people think 🤔"""
7190,,"""Some of you foos got all that respect from being a faggot to people and not letting them know and hoding like a bitch ass  pussy then some of you get a bitch that knows youre a fagggot or sexual predator fag what ever you oeople wanna be called"""
7192,,"""TAGHERE TAGHERE We have to remind Democrats they fought to keep slavery and blacks from ever voting. Fact"""
7193,,"""Sir it’s anti-cracker or anti-whitey. Get yo shit straight."""
7194,,"""Wow 😳 tell me one good reason why people should not outright shoot these people dead in the street for some vigilante justice? No? Okay, a long lengthy procedure it is then until another mass shooter strikes again! #ThanksAmerica"""
7195,,"""TAGHERE TAGHERE moral of the story: white queer ppl are white first."""
7196,,"""Lolz Good.. Gosh such a Melodrama queen &amp; Her Toli of Nutanki Baz No wonder why #Indians love the #Dawnleak Queen #Dramas #Lies &amp; Fakness ki Intaha #BollywoodMaterial 😂TAGHERE is Way Better and Peaceful No Negativity Since She Is Arrested ✌#MaryamNawazArrested #MaryamNawaz"""
7197,,"""love how white guys assume “diversity classes” are still centered around white men. like “queer studies” is inherently “anti-white male”?? can’t you guys just accept that some areas of study aren’t about you? URLHERE"""
7198,,"""TAGHERE It's totally unnecessary to explain, such an explanation of something  that has not been done by you is wrong.Apart from that; its evident that Pak media has always manipulated the news. In such cases surely Indians believe you instead of some outsider."""
7199,,"""TAGHERE TAGHERE Hey, can you stop tagging the LGBT in your tweets please you sick freak?"""
7201,,"""im saying this now and hope it will come true: 2020 is the year for lesbian artists"""
7204,,"""last night at dinnerme: dad, why did everyone always dress up when u were a kid (1950s/60s)sister: wish we were still in that timeme, lesbian: URLHERE"""
7207,,"""TAGHERE TAGHERE Germany didn’t start out gassing the Jews, Jethro. URLHERE"""
7208,,"""WHERE ARE THE FEMINISTS?Why are they keeping silent on this blatant abuse of women?"""
7210,,"""TAGHERE TAGHERE It’s kinda like the Paul effect. He was once a zealous self-righteous Jew of Jews under the teaching of high-ranking rabbis supposedly doing the Lord’s work in getting rid of the Christians until he experienced the risen Jesus himself &amp; is then persecuted. Carries extra weight."""
7211,,"""TAGHERE TAGHERE Whites are being disarmed, disconnected, gaslit, and slowely outnumbered. I wonder what this could be building to? 🤔"""
7213,,"""Fox hosts, Trumper Rs and anti-immig groups deny they're “white nationalists"" BUT parrot ideology: Am identity tied to race; US being overrun by nonwhites; whites are being “replaced” by nonwhites who'll destroy US; and belief nonwhites are more dangerous URLHERE"""
7214,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE His aim is to not make Indians or Chinese come to the US. These 2 make up more than 60% of grad school enrollments. They pay full tuition which subsidizes tution for Americans. Yet they get treated like sh*t."""
7218,,"""Sun Xiaobo, Dy Director General of Foreign Affairs Office,Tibet autonomous region: Kailash Mansarovar Yatra is a very important component of exchange between the two countries. We will maintain this policy and do what we can to make Indians visiting Tibet feel at home. URLHERE"""
7219,,"""TAGHERE Because your a queer Jamaican and that's what I want my tl to consist of"""
7222,,"""She’s a dyke what do you expect?"""
7224,,"""Obama was a liar and a terrible president, Mr Trump while not perfect has honest intent and is not a corrupt career politician that drinks goats blood and performs weird sex acts after winning the yearly LGBT ping pong championships."""
7225,,"""""Some have pointed out that she seems to adapt her eye color—from brown to blue, using colored contacts—when interacting with her father."" URLHERE"""
7228,,"""Accurate."""
7229,,"""Little Ice is Nazbol! URLHERE"""
7231,,"""#NEW MRS Queer Leadership Scholarship at Monash University in Australia 2019: Monash… URLHERE"""
7233,,"""The cruelty IS the point in this heinous administration!#IceRaidSolution:1 #ImpeachTrumpPence2 #CloseTheCamps 3 Reunite Families and support asylum seekers/ refugees4 #AbolishICE"""
7234,,"""Wow! Descendants of forcefully converted Jews open mikvah in northern Brazil: URLHERE  URLHERE"""
7236,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE Are you really sure about that? Many of you seems to be a lot of things but not real christians."""
7237,,"""This, with an examination using an open heart and a clear mind, really shows the lack of compassion we show our young children by exposing it to them so early in life. This 10yr-old is correct, it has a negative effect.Change my mind."""
7238,,"""TAGHERE Let's hang out sometime! ✌️ In dire need of more queer SWer friends that live in my actual city."""
7241,,"""Man what the fuck?"""
7242,,"""To all my lesbian/queer/non-binary/pan ppl! Do you have a Hypoallergenic dildo brand recommend from experience??? #dildo #sextoys #threadup"""
7245,,"""TAGHERE TAGHERE I think she meant you can literally choose to be whatever you want. I can CHOOSE to be a lesbian if I want to. But naturally I'm Bi."""
7246,,"""me: heterosexuality is a failed project that upholds the colonial nation state and everyone is actually queer.also me: feels obligation to marry a cree dude and live some nuclear family with 2 6(1) children."""
7247,,"""Do bisexual girls cheat more than straight girls?"""
7249,,"""TAGHERE Boxing is a sport in which men punch each other in the face until one is sufficiently concussed that they can't continue/maintain consciousness. It's not really a vehicle for celebrating human rights or LGBT fabulousness."""
7252,,"""white people are evil. only blacks were ever used as slaves.nothing worse than pickin cotton.take a trip down coal mine in 1900's &amp; tell me how you like it URLHERE"""
7253,,"""89% of indians wants to fight a war with Pakistan rest 11% jo nhi larna chahte wo Indian Armed forces hn💣💥💣💥💣💥💣#ShutDownIndianAirSpace#KashmirKhalistan_AJointCall#KashmirWantsFreedom#SaveKashmireFromModi#StandwithKashmir"""
7254,,"""do y’all actually like what i’m serving or is it cuz i’m light skin? would y’all still be gagging if i were darker? are u offering the same praise to darker queer and trans folks who are just as fierce if not more?"""
7260,,"""LMFAO animal abuse and mental sickness all in one"""
7264,,"""TAGHERE TAGHERE That’s retarded. There were no immigration laws in place when the Indians were here who was here before them?"""
7265,,"""TAGHERE Absolutely heartbreaking!  Apparently the so-called Republican “Christians” overlooked this part:“For I was hungry and you gave me food, I was thirsty and you gave me drink, a stranger and you welcomed me.”  Matthew 25:35"""
7270,,"""home alone means singing a one-woman, multiple-personality, lesbian version of agony"""
7272,,"""TAGHERE TAGHERE How do you do Fellow Christians?"""
7273,,"""TAGHERE taemin deadass the most heterosexual man in kpop"""
7275,,"""TAGHERE TAGHERE Not talking about old pics neither pellets. Irony is educated Indians are much more uneducated in almost every sense and are drowned into #bakhtism You are one among them and need immediate with regular psychiatrist visits."""
7276,,"""TAGHERE TAGHERE URLHERE  this link is a proof that this sood is peddling fake news and trying to create conflict amongst Indians .. question is can he be trusted as he had secrets of our nation and how can we trust he is not trading our secrets to enemy nation.. god save india 🇮🇳"""
7277,,"""Today marks the start of Reykjavík Pride and as has been a tradition for the last few years, it started with the city (in collab with the queer community) painting a street in the rainbow colors. The difference is that this time it's permanent 🌈🌈🌈 URLHERE"""
7279,,"""Ahead of #MargatePride tomorrow have you heard of The Be You Project based in Kent? They run a weekly meet-up, safe spaces that anyone who thinks they might be LGBT+ can come along to 💜💙More details can be found here:URLHERE  URLHERE"""
7280,,"""TAGHERE Either that, or he referred to something like the data on jews during WWII in the netherlands..."""
7281,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE you minority leaders are just sitting on your ass looking at the terror Trump and ICE inflicting on Latinos. They just numbing Liberal Whites this is OK. Then next they will do the same to Blacks &amp; Asians. @msnbc"""
7282,,"""alisaie to alphinaud: you’re bisexual but you don’t have a bf OR a gf???? you bi yourself"""
7288,,"""Direct action gets the goods"""
7290,,"""WCPT Congress 2021 will be hosted in the UAE, a decision that has drawn criticism. TAGHERE will be discussing the WCPT’s location choice with Exercise Physiology Professor TAGHERE as a member of the LGBT+ community and his concerns attending. Facebook Live,11th Aug 9am GMT URLHERE"""
7291,,"""When jehadis were killing Indians, I never heard you calling South Asia your home? You are a noble prize winner. Rise above religion and be a true human. URLHERE"""
7293,,"""TAGHERE TAGHERE TAGHERE Christians around the world are praying for Trump.  Keep praying for we wrestle not against flesh and blood, but spiritual wickedness in high places."""
7294,,"""I ask all Indians to read just one article. Google “Vadakayil Proud to be Indian” - read it with an open mind. I am very confident it will change your mind.TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE URLHERE"""
7297,,"""TAGHERE TAGHERE Racism is illegal in US employment, housing, lending. It's also a sin against God, for you fake Christians. It is white supremacy and it is WRONG. It is a matter of civil rights and law, it is not disagreeing with an opinion. Holding you to the law isn't tyranny, fucking morons."""
7298,,"""TAGHERE White people have saved far more lives of every persuasion, than non-whites have managed to squander.And that’s saying something."""
7300,,"""TAGHERE did the formula/color of tinted protect &amp; perfect change? My latest bottle seems lighter colored and thicker? Is this normal or did I get a bad one somehow?"""
7305,,"""Basically my first uni houseshare tbh"""
7306,,"""Feds to probe whether Conn. #transgender athlete policy violated girls' civil rights - Washington Times URLHERE"""
7312,,"""TAGHERE I’m not asking for advice. I’m a lesbian activist asking you to rethink your word choices. Thank you."""
7313,,"""😩 nsfw twit unlocked for an hour. Follow for more queer revelations, oc stuff and generalized smut."""
7314,,"""Download Bought By Two: MMF Bisexual Romance -&gt; URLHERE"""
7317,,"""I FEEL THIS ON A SPIRITUAL LEVEL"""
7318,,"""I wonder which Ms Reps were joyous this raid occurred.  I live here and I'm a Dem. I was heartbroken.  This raid is no different from the Nazi raids terrorizing &amp; rounding up the Jews. These immigrants were not collecting welfare or a drain on their community but working 10 yrs+."""
7319,,"""@TwitterSupport, I thought you had standards against offensive behavior,  targeted harassment and hate speech. Can you kindly investigate please."""
7320,,"""TAGHERE TAGHERE They want to sucker punch Christians and other pro-lifers, on the pretense that they're Nazis, if we're going to be pedantic."""
7321,,"""And here we are! with love❤️ TAGHERE accepted to collab with me again and  colored admirably my lineart work :')#GoodOmens #Aziraphale #Crowley URLHERE"""
7323,,"""i am nonbinary because we have to be an orange"""
7324,,"""SORRY I 100% DisAgree GOD'S POWER Is Now &amp; FOREVER Sit Back Like 99.9% Of CHRISTIANS MOST Talk The TALK But Want ONLY GOD To Come In &amp; SAVE Them They Don't WANT To WALK in GOD'S HANDS  GOD'S TEAM GOD'S POWERS Are Endless WATCH NCC WCC AGENTS &amp; Me KICK ASS on GLOBAL ELITES 😲😂🤠M"""
7328,,"""BHO allowed Innocent (Christians) People to Die at the hands of islam.ALL that Blood is on his hands and also TAGHERE Dear GOD🙏Look how fast TAGHERE stopped ALL those Murders !!!The World should be Praising Trumpas A Hero❗️TAGHERE 👈You did NOTHING YO STOP IT❗️ URLHERE  URLHERE"""
7333,,"""File this under #DWSH #GenderDiscussion iscussion"""
7334,,"""vegan | polya queer femme | intersectional feminist | terfs/swerfs and exclusionists fuck off URLHERE"""
7335,,"""30) It absolutely kills them that they can’t rattle our President’s approval rating (you can add +10 to each of them).URLHERE As I referenced yesterday, IMMIGRATION is the key to TRUMPISM for the next 50+ years! Check out this nugget I found."""
7338,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE The only 2 groups that supported it were lesbian separatist/anti hetero sex radfems and their religious fundamentalist anti sexual liberation political allies on the right. Ppl were smart enough to see the 💡 go on over their heads &amp; knew that one or both URLHERE"""
7339,,"""31) URLHERE From the article linked above:When looking at the data closer, we see a similar trend with the black and hispanic communities. About 63% of African Americans and about 61% of Hispanic Americans said they would most likely vote for a candidate in"""
7340,,"""Perspective | More actors of color are being cast in roles traditionally played by whites — while feeling extra pressure to succeed URLHERE"""
7345,,"""lots of queer feelings for @naturallyfled"""
7346,,"""Lil Boosie really sound like a dyke. Thats the funniest shit ever to me yo"""
7347,,"""TAGHERE TAGHERE TAGHERE TAGHERE Gender is important as it helps define us who we are, for both cisgender and transgender people. While I get where you are coming from with the sexist stereotypes, not every parents buys into that. Some raising their girls through rough housing, some babying their boys, etc."""
7351,,"""""Christians are those who are no longer at liberty to imagine or desire any social or political or economic order other than the koinonia of the early church, no other communal morality than the anarchy of Christian love."" - David Bentley Hart"""
7352,,"""TAGHERE TAGHERE TAGHERE Actually the deadliest mass shooting happened at wounded knee when the us government took away the Indians guns and came back and massacred the Sioux."""
7353,,"""Great job. This 10 year old girl. Is more brave, than most adults10-year-old Kaysey takes a stand against LGBT ideology being taught at a UK primary schoolURLHERE"""
7356,,"""Loved my first visit to TAGHERE today! What lovely folk + brilliant queer bookish stuff 🌈"""
7358,,"""Must have this action figure. Hook a girl up, @sethpamperin? #tennisgreat"""
7361,,"""teachers who own twitter always the coolest can i get a teacher like this"""
7363,,"""Watch: Muslim Woman from Gaza was treated at an Israeli hospital then decided to become suicide bomber &amp; kill the doctors for being Jewish.This is a summary of the Israeli-Arab conflict.Israel wants peace.But Hamas wants to kill Jews in Islam's name.URLHERE"""
7365,,"""TAGHERE Did anyone catch that? Whites are afforded individuality, where the actions of one are seen as isolated events bt when it’s a minority the actions of a few are attributed to the whole of that race group. Why isn’t that we don’t talk about white being psychopathically racist?"""
7366,,"""TAGHERE nope not at all. and if I do eat them, I only eat egg whites with a lot of pepper"""
7372,,"""TAGHERE “Queer? Such a lovely nickname from your mouth.”He chuckled and grabbed Vince buttocks firmly. He wasn't afraid to be punched."""
7373,,"""TAGHERE TAGHERE TAGHERE Nah all say it once and I'll say it again, they are fag bags"""
7374,,"""TAGHERE Also, what the fuck does gay marriage have to do with the number of genders there are?  Sure they're both under the LGBT umbrella, but it's like using air pressure in your tire to tell how much gas is in the tank.  Yes, they're both part of a car but have nothing else in common."""
7375,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE Even a lot of educated indians are against india's recent cruelity in kashmir on grounds of humanity. Some of indians celebrities too . I wonders when people will start thinking on humanitarian grounds"""
7383,,"""is anyone else surprised brandon senior blacks sister team is Lady Lightning?! I’m so exited!! Hoe do you guys feel?TAGHERE 🖤⚡️"""
7384,,"""Both Indians and #Pakistanis are concurring for a short, brutal and conventional war. It will settle the matter. No war, but slow terror attacks also kills people. It is better to settle it and establish permanent peace. #Paksitan. TAGHERE Agree?"""
7385,,"""TAGHERE TAGHERE TAGHERE Transgender born male- boys and men- in Australian Girlguides ;URLHERE"""
7386,,"""If twitter not doing anything against fake news about Kashmir- I request all Indians to disconnect wit twitter-- I wii wait for the response---"""
7387,,"""TAGHERE Someone: Leon is the only explict queer character in FE.FE7-10: Am I a joke to you?"""
7389,,"""Is it true that Indians from other states can't buy lands to dwell in following Indian states?AasaamSikkimTripuraManipurArunachal PradeshNagalandMeghalayaHimachal PradeshUttarakhandJharkhandAndhra PradeshTelengana...#Artical370 #KashmirIssue"""
7394,,"""TAGHERE TAGHERE All the Indians feel this way"""
7396,,"""Pls, kindly retweet TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE thank you! URLHERE"""
7397,,"""talented, environmentalist king, loves good movies, amazing filmmaker, loves his fans, supports ALL lgbt+, defends how kids should be active on changing the world, respectful towards everyoneand there's people who dON'T STAN HIM HOW?? URLHERE"""
7399,,"""TAGHERE TAGHERE TAGHERE Genocides, Killing of innocent people, and you indians are heartless, i swear CURSE will come on each indian..."""
7402,,"""TAGHERE I’d love to know how Right Wing Christians justify the juxtaposition between their religious beliefs and their political beliefs."""
7403,,"""Blue haired lesbian dictatorship when?"""
7405,,"""My boyfriend is asexual and it’s super annoying"""
7406,,"""Do you like lesbian detectives hell-bent on revenge?What about unassuming small towns?How are you with murder?And gore?All good? Dear Dolly has got you covered.URLHERE"""
7407,,"""In every ANC leader there's an Indian behind.Mandela-Khatrada,Mbeki-Pahads,Zuma-Guptas,CR-PG.And these Indians are flagged by WMC.Does this mean Indians encourage black leaders to sell the soul and resources of black people to white capitalist ?"""
7408,,"""Its literally people like you who are causing diversity in our country by refusing to take a class on diversity and then claiming that the professors of said class are “satanic”"""
7409,,"""lesbian supporting lesbian , extreme sport😭❤ URLHERE"""
7410,,"""TAGHERE TAGHERE TAGHERE i’m not transphobic, i’m all for trans rights and have plenty of transgender friends, i just think this is a little dumb"""
7411,,"""❝Gothicc Raven, what do you want? I can pleasure you, or you can pleasure me.❞[DMs always open~!] | Bisexual (Female/Futa lean)  •| Futa or not~  •| Dom/Sub (Mainly can Dom)  •| LIMITLESS ` A retweet for this booty? And maybe we can have some fun~ URLHERE"""
7414,,"""TAGHERE TAGHERE This is a wake up call not only to security apparatus but to planners of Higher education in the country. A friend offered MMUST a PPP in construction of student hostels in 2016 but the institution ignored this offer. Now students forced to park in queer sheds &amp;locations."""
7419,,"""Indians plant 220 million trees in single dayURLHERE  URLHERE"""
7423,,"""TAGHERE TAGHERE Same poor Kashmiris were silenced through 370, without employment, RTI, and basic right to question corruption.When few successful Kashmiris hijacked state &amp; became richest in India TAGHERE was playing Nero.URLHERE"""
7424,,"""We stand one as Indians..Pak should not interfere in our matters"""
7425,,"""TAGHERE TAGHERE What about these human rights?""votes against bills to legalize gay marriage, enshrine human rights protections for transgender people, and to allow physician-assisted dying.""URLHERE"""
7427,,"""new to nsfw twitter!- 18- she/her- switch(dom+)- asian- bisexual - under 17 pls don't interact sexuallyrt to be mutualslike for a dm"""
7429,,"""SAY IT LOUDER FOR ONES IN THE BACK!!!"""
7430,,"""Hi there .TAGHERE 👋 Read this 👇🏼But you keep doing you, former FBI anti-political corruption agent Fitzpatrick, trying to shovel this stuff off on antifa scares to your far right, #WhiteNationalist voters in #PA01 😒 URLHERE"""
7431,,"""Welcome dear. Awaiting your pyjama army anxiously 🤓"""
7432,,"""fuck u should’ve invited me and u could’ve been your lesbian lover so i could knock them both out for you 😢🥺"""
7434,,"""Preferences: - Bisexual (Male Lean) - Submissive - Ships w/Chem Kinks: -Gentle Doms - Very Light Bondage - Spanking and Hair-Pulling - Biting/Marking Limits:- Gore, Scar, Vore, Piss, Bathroom Stuff, etc. - Milking - Facials - Incest - Mommy Kink- Foot Stuff"""
7435,,"""TAGHERE TAGHERE TAGHERE Ok 87% of white people kill other white people what's your point? Blacks put forth less effort? Just say it"""
7436,,"""Queer is not a slur, pass it on..."""
7439,,"""What the heck....there is a straight pride in Cali and people are saying that it's a white supremacist organization.....so that means they hate LGBT and POC? 😑And then I hear another shooting happened?? So that is 3 shootings so close to each other"""
7442,,"""A wonderfully queer episode in Emma Maggie Solberg’s book ‘Virgin Whore’ made me snort with laughter this morning.  When Our Lady of Worcester was stripped of her finery by Reformation iconoclasts, she was found to be not a beautiful female statue, but a statue of a 10ft bishop. URLHERE"""
7444,,"""TAGHERE TAGHERE TAGHERE using lesbian as an insult is literally homophobia.. URLHERE"""
7452,,"""I’d love to know how Right Wing Christians justify the juxtaposition between their religious beliefs and their political beliefs."""
7454,,"""It's not the so called ""white kids"" that start the hatred! White kids are being harrassed, bullied, and much worse, by blacks and immigrants. Blacks and immigrants never get held accountable.  URLHERE  via @ABC"""
7455,,"""Looks like we’re getting an lgbt beard #fifa20 beta URLHERE"""
7461,,"""A9: Because sometimes it feels like #StarWars likes to cast PoC as aliens more often than seems comfortable, and because when people like TAGHERE write queer characters into Star Wars, it makes a difference. The films should catch up. #SWRepMatters URLHERE"""
7462,,"""They couldn’t find a single black American child across 5 schools in Baltimore that was proficient in reading or math. TAGHERE is now calling Baltimore TAGHERE an example of Democrat championship. HAHAHAHAHA! Yep! Because Democrats love illiterate blacks. URLHERE"""
7463,,"""TAGHERE you mean they get told that we should respect the lgbt community and make FICTIONAL toy characters bi?"""
7465,,"""“The better Americans know evangelical Christians, the less they like them, according to a recent study from the Pew Research Center.” URLHERE"""
7466,,"""Indians plant 220 million trees in single day to combat climate change URLHERE  via @usatoday"""
7467,,"""This is from  August 2017.No one listened.  Bears repeating.URLHERE"""
7468,,"""TAGHERE this TAGHERE &amp; I specialty. we look like a lesbian couple on a date just wanna eat good w no effort"""
7469,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE Unless one is #Jewish or supports #Israel. Then TAGHERE TAGHERE TAGHERE are the impetus for the #hate against #Jews and #Israel. (Not sure about TAGHERE stance on #Israel so I won’t include her in that statement.)"""
7470,,"""What I must point out though is that the argument uses previous data as a justification for today's tyranny, that's like blacks enslaving whites and justifying it using the earlier practice."""
7473,,"""TAGHERE TAGHERE Here is the thing Debra, I don't care what Trump ""says"". I only care what he DOES. The trouble is that his policies are racist, anti-science, anti- LGBT, anti-environment, anti-western democracy and so on. He is a terrible leader no matter what white nationalist ideology he has."""
7474,,"""TAGHERE bhai you were an IAS DO YOU REALLY BELIEVE THAY WE INDIANS ARE NOT GOING TO LIVE WITH KASHMIRIS LIKE BROTHER'??WHY THEIR IS FEAR ...WHY DONT YOU ALL HAVE PATIENCE AND TRY TO KEEP THINGS OKAY"""
7475,,"""‘He said there was no evidence that tourists become Christians and ""just to put in entertainment is naff"".’ URLHERE"""
7478,,"""‘Dismayed’ Jews are trying to prop up another shrine to Jewish victimhood supremacy next to another state capitol building in their bid to to enmesh synagogue and state in the chasm they created between Church and state"""
7479,,"""TAGHERE Ask her to talk about PoK first. Let her not tell us Indians how we take care of our Kashmir. We know well how to, unlike people like you who think you have to retweet such stupidity"""
7482,,"""TAGHERE Are you even an indian?? we indians know what they are doing. Clearly they are anti-nationalist media beacuse they can't digest the fact that how calm Kashmiris are. Pakistan is using there clips to spread their hatredness and ndtv is still supporting pakistan, Disgusting."""
7491,,"""TAGHERE Right. Maybe bisexual girls are too sensitive and always wanna debate some shit. But let me shutup before they try to drag me 💃🏽"""
7492,,"""Huge increase in Aussie children looking for transgender therapy leads to calls for national research URLHERE  URLHERE"""
7495,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE NCVS data backs the claim that blacks are more likely to murder too. So does NIBRS data. Let’s look at data just in NY, Cali or Chicago. We see the same pattern."""
7497,,"""What joy and blessing to worship God with my family and a lot of young, energetic, passionate Christians. 08.09.2019.#worship #youth #JGYD #JesusIsLord #GodIsGood #artjournal #arteveryday #artlife #drawing… URLHERE"""
7498,,"""Best colored hair ?"""
7500,,"""TAGHERE Understand, most whites are not prejudice at all. Just as most of these mass shootings are performed by white right wing extremists. A very small percentage of the white population."""
7501,,"""This is a terrorizing read."""
7502,,"""My dad told me I’ll always have 3 darts pointed at me, one for being a black, one for being lesbian, and the other for being a woman. He also reminds me I’m strong enough to rise above the discrimination of all 3 🏳️‍🌈✊🏽👸🏽"""
7504,,"""A Secret Jewish Meeting to Plot War? - Who is representing the American people in this secret conclave with pro-Israel group? Yes, there is a Jewish international conspiracy in place directed by some Jews like those who met with the senators and Pompeo, and it has no off switch."""
7505,,"""TAGHERE If the Jews didn’t petition for Jesus to be crucified would he have risen from the dead and created the new religion that is Christianity?"""
7506,,"""TAGHERE wtf is the difference between religious Judaism and like...the religion of Judaism?  isn't that like saying religious catholicism?"""
7507,,"""He's been colored!-Shiverr URLHERE"""
7508,,"""TAGHERE That’s an insult to female dogs.😐What I find humorous about him tho is the context of his screenshots usually exonerates the person he’s accusing.Clearly you are replying to commentary about her specifically saying she ain’t doing ah!t for blacks. Not women in general"""
7513,,"""[Download] PDF Living Judaism: The Complete Guide to Jewish Belief, Tradition, and Practice =&gt; URLHERE"""
7514,,"""TAGHERE TAGHERE TAGHERE I would encourage you to learn what it means to be racist. Racism is systemic. It’s based on power. It’s based on power that White people in the United States historically kept blacks and other people of color from having. So yeah, racism!"""
7517,,"""TAGHERE TAGHERE TAGHERE TAGHERE 😂 😂 Mr Duff, the dumb MI6 spook. Sloppy fag"""
7525,,"""TAGHERE The police are supposed to remain impartial, James, but there is a judicial review taking place, courtesy TAGHERE which will clearly show that the police have become political regarding LGBT."""
7528,,"""If you're looking for those Queens food recs, she's got 'em."""
7537,,"""As a follower of Jesus, you have absolutely no need to truly fear Satan. Satan traffics in darkness, so you stay in the light. When he tries to get to you, turn and fight using the weapons God gave you – His Word, worship, prayer and even other Christians!"""
7538,,"""‘To be a woman in Juárez is to be vulnerable. To be a woman who is a migrant makes it worse.’Watch our short film on LGBTI asylum seekers caught in shifting migration policies. By TAGHERE and TAGHERE with TAGHERE URLHERE"""
7541,,"""Lammy again.............."""
7542,,"""Although it is my wish to de-privilege ecclesiastical authority, I agree with this person and applaud taking a stand unpopular with the home crowd. 🌟"""
7543,,"""TAGHERE TAGHERE Think about this. You RT this video URLHERE  because you believe homosexuality is right even if the world disagrees with you. While simultaneously arguing morality is completely subjective 🤔"""
7545,,"""TAGHERE TAGHERE TAGHERE CHRISTIAN CROSS = NAZI SWASTIKA???I’m afraid of Christians who wear their cross on their sleeve saying believe in their God or be labeled infidels…Which are the good kind Christians &amp; which are the bad violent Christians that embrace racism???REGISTERURLHERE  URLHERE"""
7546,,"""TAGHERE You no need to worry . Leave it to experts . Journalists r mostly paid anti Indians ."""
