index,label,tweet
3572,,"""TAGHERE #WanarSans of #WanarNation go do yoga and concentrate on getting your tail back! It took us Muslims 1000 years to alter your dna and remove your tail! Unfortunately modi not only has made you to grow your tail back, but has lit it too, only to burn down your only zoo u live in"""
3573,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE Shut ur mouth and STOP ur bullshit. I am not brahmin and I don't eat meat or egg. Moreover those non-muslims who meat eat never celebrate killing of an animal for purpose of eating just like chuslims."""
3574,,"""""I believe God loves everyone, including Muslims, but I have the right to say that I don't agree with with Islam - we are living in a Christian country, after all.""URLHERE #FreedomOfSpeech #StreetPreacher URLHERE"""
3575,,"""TAGHERE ITAGHERE i think jared may be gay, or a fag! he likes boys"""
3576,,"""Where is TAGHERE &gt;?where is muslims ?"""
3577,,"""Does Don include his ""white"" husband??"""
3578,,"""This is the tweet she received massive backlash for... A Muslim residing in India is supposed to prove 24/7 that she's an ""Indian""Go to 🇵🇰 they say.... Bravo.Thanks to my ancestors who chose to migrate from jalandhar to Pakistan.I live free &amp; fearless alhamdulillah #Kashmir"""
3579,,"""TAGHERE So...anyone can be a racist and not even know it. What about when Pressley said ""We don’t need any more black faces that don’t want to be a black voice."" What she meant is that if blacks aren't not onboard with Democrats, then I'm literally useless. What's more racist than that?"""
3580,,"""TAGHERE TAGHERE TAGHERE I have looked at your timeline &amp; you’ve posted some very informative stuff well done! The whites are being slaughtered at such a rate that one could only describe it as genocide! I believe my country (Australia) should take the whites of South Africa many of us here want that."""
3581,,"""TAGHERE TAGHERE TAGHERE That is the only solution, let Africans in in the countries control of the economy . Everyone will be happy after that.We’re tired of working and enriching other people ( whites/ Indians) @MYANC; @CyrilRamaphosa; @DDMabuza"""
3582,,"""All Blacks and ppl being secretly (Targeted Individuals) attacked in this country should be able to seek asylum somewhere.....just being Black alone puts you in great danger in this country!"""
3583,,"""The best kind of relationship. Deep, natural, fulfilling, and beautiful. Each in their rightful place. Man and fag make the best couples 😍"""
3584,,"""In 1938, approximately 30,000(!!) pennyblacks were sold by one auction by Harmer Rooke. Here is the photo of the page, only the blacks of plate 11 !! Almost unbelieable today. This is known as E. H. Williams collection. URLHERE"""
3585,,"""We must not #SupportNDTV for it's blind support of Minorities.In Kashmir, Muslims are 99% of Population but are given official Minority status whereas Kashmiri Pandits who are left only 0.5% now are officially Majority Community.But NDTV will never question this !! URLHERE"""
3586,,"""This faggot thought he could trick people and become a «cashmaster» and take money from guys. I will let you guys decide between two kind of punishment. He will either sell his body for me and make money for me like a whore or he will be tortured severely like a pain pig. URLHERE"""
3587,,"""I think it’s an important and healthy discussion to have 😇Christians &amp; HighVibers Please Hear Me Out 🙏💗 URLHERE  via @YouTube"""
3588,,"""Yes everyone, Saudi should allow pilgrims from Congo to perform Hajj this year, possibly threatning the lives of countless millions, and causing a global pandemic in the process!""Why"", you ask?!How the fu** should I know, ask the geniuses at Reuters!! URLHERE"""
3589,,"""I am too gay for y’all to still be homophobic like... I’m tired... aren’t y’all tired??"""
3590,,"""TAGHERE TAGHERE really Bill should be against Christians and Islamic conversions.. Hindu -sikh-jains-Buddhists are family .."""
3591,,"""I like how one of the unspecific updates ages ago added this cool bug where running some games in exclusive full screen blacks out my second monitor and turns the affected game into a quite literal slideshow at a solid 1 FPS. URLHERE"""
3592,,"""Cristians: God is going to destroy the planet by fire.  Others: no way, but Climate change is going to destroy the planet, and we need to stop it. Christians: 😐"""
3593,,"""May Allah Grace All Of The Muslims With Happiness &amp; Forgiveness On This Blessed Occasion!#HajjMubarak #Hajj1440"""
3594,,"""TAGHERE Jazakallah for the reminders. Just wanted to point out that the verse you mentioned here is talking about those who committed wrong, it’s not directed at the Muslims. If you go back 3-4 verses you’ll see. URLHERE"""
3595,,"""TAGHERE As a journalist you should not do Hindu - Muslim. By the way All muslims in India and Kashmir are Hindus."""
3596,,"""TAGHERE TAGHERE TAGHERE Jihadi Muslim culture is about to end in India. All the Muslims do in madarsas is to cultivate hate for India, and daily weapons are seized in new madarsas. Islam has dragged countries backwards and it's high time people should realise that new Allah is Narendra Modi!"""
3597,,"""TAGHERE “ISRAEL IS ONLY TRUE, TRUSTED FRIEND OF “FREE WORLD” AND THE ONLY SAFE FOR CHRISTIANS IN THE MIDDLE EAST HELP STRENGTHEN ISRAEL WITH THE ISRAEL LONGHORN PROJECTDO WANT US TO STOP THE ATTACKS ON THE RANCHES, FEED THE POOR AND THE MIDDLE CLASS, AND HELP"""
3598,,"""TAGHERE TAGHERE I believe that your piece misses that one presumes that the BJP has indeed thought this through and are therefore INTENDING to push the moderates and extremist together. This has been the whole logic of their actions. There are no good Kashmiri Muslims any more."""
3599,,"""BJP started to grow in 1989, by calling for the construction of a Hindu temple and demolishing Babri Masjid. In 1991 BJP won 117 seats in Lok Sabha and Babri Masjid was demolished in 1992. The incident and violence that followed killed more than 2000 people, mostly Muslims."""
3600,,"""TAGHERE TAGHERE Abortion is NOT a Constitutional right. You are not a Baptist for sure. Just a wolf in sheep's clothing, but the sheep's clothing is falling off and you're being exposed as the wolf you truly are. 1) who says blacks are illegal?2) Gods Word is simple about how we enter heaven."""
3601,,"""TAGHERE We must not #SupportNDTV for it's blind support of Minorities.In Kashmir, Muslims are 99% of Population but are given official Minority status whereas Kashmiri Pandits who are left only 0.5% now are officially Majority Community.But NDTV will never question this !!"""
3602,,"""TAGHERE TAGHERE here's why they did what they did: they can't do anything to pakistan/china. so, why not revoke 370 the brute force way and instigate youth to get violent against the army. violence will corroborate rss' whatsapp propaganda of muslims being anti-national. if peace, amb/ad-ani win"""
3603,,"""TAGHERE Forgotten when Muslims hijacked the plane and blew America's Pride World Trade Center, blew up the Pentagon, killed 50,000 people as long as there were brokers like you, Muslims would carry out terrorist attacks in America. Every American feels ashamed of you. Shame on you..."""
3604,,"""Both are wrong ..."""
3605,,"""TAGHERE Hahahahaha. Another joke, biggest irony who is telling India about humanity a Paki, where in 1947 20% hindus now reduced to 4%. Everyday who is killing Baloch, Sindh and POK. They called muslims shifted during partition as Mujahir and treat them like 2nd citizen. Go see mirror"""
3606,,"""TAGHERE TAGHERE TAGHERE First, personal registration gives parties another weapon to use in elections. Registering sympathetic voters is a key part of any campaign. However personal registration also enables those in power to prevent disfavored groups like blacks and immigrants from voting. 3/"""
3607,,"""The Uighurs living overseas have been forced to lose contact by the CCP and have not been in the mood for the holiday!  We are treated this way not only because we are Muslims!  But because we want to be free and independent as a person. URLHERE"""
3608,,"""TAGHERE The only liberal muslims are dhimmi hindus who think there are liberal muslims."""
3609,,"""Trash Pig: #Sissy Faggot Edition; with a hint of #findom &amp; a LOT of #humiliation TAGHERE URLHERE  URLHERE"""
3610,,"""just a small sketch. i practiced opening up the maw a bit to allow for more flexibility for facial expressions. look at my boy showin' his pretty whites c:&gt; URLHERE"""
3611,,"""Brutal dictatorships defend #China's mass detentions of #Uighur Muslims URLHERE"""
3612,,"""Do you like to #expose your #nakedselfies then #dmus your #nudes #sendnudes or submit them on URLHERE  just like these #hotguys did! #exposed #nudes #naked #gay #bi #straight #chav #cashmaster #findom #faggot #master #slave #locked #chastityboy URLHERE"""
3613,,"""TAGHERE Shame on you for your disgusting attempt to incite more division, anger and uprising!! This ""white officer"" was CLEARED of all wrongdoing!! The ONLY reason you bring this up is to ACT like you support blacks to pander for their votes! YOU ARE SICK &amp; DISGUSTING!"""
3614,,"""Each fag that serves me is special...."""
3615,,"""Who knew I’d come to love egg whites 😅"""
3616,,"""TAGHERE TAGHERE People supporting Kashmiri Muslims also support ethnic cleansing of Hindus from Pakistan, Bangladesh and the Kashmir Valley! What kind of humanists are they? If a majority in Kashmir can have their way, why can't a majority in the rest of country work to safeguard their interests"""
3617,,"""DOJ blocked report showing White Supremacists responsible for all domestic terrorism incidents in 2018.Days after racially motivated massacres, Trump RT a fascist who called for ""final solution"" for Muslims &amp; blamed a rabbi for Synagogue massacre. URLHERE"""
3618,,"""Enough proofs to confirm #NDTVWithPakistan We request TAGHERE TAGHERE to #banNDTV"""
3619,,"""TAGHERE TAGHERE TAGHERE Adam is the father of all man kind including Hindu, so we really love our forgotten Muslims 😃"""
3620,,"""[ABC News pre-prod meet Pt.3]""What's the latest from CPAC?""""Crowds outside chanting 'Tony Abbott, what a faggot!'""""'Faggot' or 'maggot'?""""Dunno. Let's play it ten times on the news tonight to see""""Either way, it works for us!""*high fives*#CPAC #CPACAustralia #ETW"""
3621,,"""TAGHERE I don't know anyone like that. That shit stopped years ago. Leave it to the damn left to start it up again only now it is whites that are the target. Can anyone help a fellow President Trump supporters family tonight?? URLHERE"""
3622,,"""TAGHERE TAGHERE TAGHERE Exactly! We whipped their butts, liberated them from Nazis, next they will be crying like babies to liberate them from the Muslims!"""
3623,,"""Great facts for those believing it’s a white male stress thing."""
3624,,"""TAGHERE TAGHERE TAGHERE You have no idea how many guns blacks have lol a lot are bought with none of your business, hun"""
3625,,"""we aren't Christians, we don't have to be celibate monks or even think that's a desirable state of affairssexual desire &amp; relationships fall under the same principle as everything else: the more beautiful something is, the more harmful is its perversion"""
3626,,"""TAGHERE Dumarka somalida ajnabiga guursada iyo Ex-muslims they share 1 thing , they always attack or say something bad about their people , their religion. Dumarka ajnibga ku yaacana raga somalida bey caayaan. Why???"""
3627,,"""TAGHERE #JammuKashmirWithIndia There is nothing like pakistan culture. Everything in pakistan, is given by India. Even the so called Muslims live in pakistan are also children's of Indians who moved during partition. Pakistan is torn out of India and will be merge with India again."""
3628,,"""TAGHERE TAGHERE TAGHERE Why you people killed Tabrez ansari Brutaly, Have you watched the video of Tabrez Ansari. He was Muslims that's why u people killed him.  How many people were martyr in Gujarat and who did this? Alas! I must say You have no true Answers."""
3629,,"""TAGHERE also goes back to the days when the radical muslims threw out the pandits,raped their women but your narrative still revolves around the military."""
3630,,"""Iraqi-American Christian leaders supported Trump in 2016, hoping he would help minorities in Iraq. But ICE arrests of 1,400 Iraqis in 2017 for deportation upset many. My 2017 report on Iraqi-American Christians and Trump:URLHERE"""
3631,,"""URLHERE Pl read how China is treating Islam as a Psychic illness... and yet preaches to India... @sgurumurthy"""
3632,,"""TAGHERE And did you earn anything interesting by being white? You tell blacks to get over slavery and say whites are awesome for enslaving non whites. (It would be hilarious philosophically if you dismissed my post because I have 50 followers)"""
3633,,"""May Allah Grace All Of The Muslims With Happiness &amp; Forgiveness On This Blessed Occasion!#HajjMubarak URLHERE"""
3634,,"""TAGHERE On EID Muslims must sacrifice themselves by cutting their heads and surrender (Islam) it to Allah. And not others. There must be complete wipeout of Muslims from the world. Are you ready Muslims ?"""
3635,,"""Apparently he is a comedian, too."""
3636,,"""TAGHERE Lol look at this goof. You’re not a network you’re a faggot"""
3637,,"""Christian Crosstalk ""Last Days' Pharisees"" | Who Blocks Christians From Welcoming Lord Jesus' ReturnURLHERE #Endtime #secondcomingofChrist #voice #bibleprophecy #Lord URLHERE"""
3638,,"""TAGHERE 10/29.Iraqi Archbishop: ‘Extinction Is Coming’ for Christians in Middle East. #QAnonMiddleEastCredit: @KJBBeliever.URLHERE"""
3639,,"""I’m going to call my bf tmrw while I tame a married fag to give me this view of his wife’s side of the bed. Can’t wait! 😏 URLHERE"""
3640,,"""TAGHERE TRP and that’s it... Media gets money from Islamists thus indulge in appeasement of Muslims ... It’s a worldwide phenomenon..."""
3641,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE In the United States, ""whites"" have historically treated those with different origins in ways that were inhumane. Do we agree?"""
3642,,"""Oh ! It's a cowardly approach to kill innocent animals"""
3643,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE The Islamic community feel that they can sneak their gender in by calling themselves Muslims but Muslims are people of all nationalities and all colors are you have to Google it there for two separate church and state the word Muslim shouldn't even be mentioned"""
3644,,"""Pls RT this until the whole world and Muslim Ummah sees these atrocities committed by China on Uighur Muslims in autonomous region Xinjiang (Urumqi). URLHERE"""
3645,,"""TAGHERE supports the TAGHERE TAGHERE #BledisloeCup go the All Blacks!"""
3646,,"""TAGHERE Islamist can't be Indian. Haven't seen one as yet that has leanings towards India, mostly towards Arabia / Pak. Yes lots of moderate Muslims are Indians first."""
3647,,"""Poll results Harvard/Harris1. One - stands for the green new deal, Medicare for all, free college, open borders. 2. lower taxes, strengthening our military, our border, and seeking better trade deals for the US.61% chose 2.49 % Hispanics50 % blacksURLHERE"""
3648,,"""TAGHERE TAGHERE each other, with the government doing it themselves. You don't even try to walk inn someone else shoes and see what it feels like to be a person of color. You have an issue with why their protesting, then do what whites did in the 50s and 60s when there was peaceful protesting"""
3649,,"""Best comment of the day👏"""
3650,,"""TAGHERE TAGHERE I guess they can't arrest Blacks and Hispanics,next,Whites  are the targets. Whites be ready."""
3651,,"""TAGHERE You attack the president for dividing this country and  what do you call this move.  Five years ago Obama divided this country and created a divided between blacks and whites that we hadn’t seen since the 60’s and you’re going to perpetuate those lies and go back there.shame"""
3652,,"""These ignorant mindless fucks aint Christians.."""
3653,,"""TAGHERE TAGHERE Identity politics are a logical fallacy unless you are helping a class in need. Every group has people who act poorly: Bernie supporters, Trumpers, immigrants, whites, boomers, millennials, Muslims, Christians, Canadians, dog walkers, vegans, bus drivers - figure it out mate."""
3654,,"""1. Every other Muslim in Ind claims direct descendence from Prophet. In medieval era, only invaders were called Sharif, given privileges. Others - Arzal/ Azlaf - were considered lowly. Hence this mad rush.2. Constitution is designed as laws for all and exceptions for Muslims."""
3655,,"""TAGHERE TAGHERE Alright you bimbo you’ve used this same tired ass argument with same exact picture. I’ll tell you what I see, I see boring. Did you look at the thread of the black women and men who outshine those boring ass white goths. I think it’s obvious that POC do it better than whites."""
3656,,"""TAGHERE But you’ll get rid of anyone who dares to investigate you! Under the guise of cutbacks! Lying sack of shit. You #ScheerDesperation #trumpmassshootings and #Stephenhypocritegovernment all the same! Lying so called Christians. #fakechristian. #monosexualman !!!!!"""
3657,,"""TAGHERE TAGHERE Kashmiris are terrorists too. In PoK they persecute and oppress Ahmadi Muslims with state sanction and have even enacted laws barring Ahmadi Muslims their fundamental rights. If Kashmiris are to get Indian Kashmir they would persecute Ahmadi Muslims there too. URLHERE"""
3658,,"""TAGHERE TAGHERE TAGHERE Modi doesnt realize what will hit him incase of war.Ghazwa.e.hind and jannah was promised to muslims 1400 years ago.Muslims from all over the world woll pour in to win this blessing.Its muslims vs indiaThe Brahaman will perish, Islam will remain!#Kashmir"""
3659,,"""Yes, she nails it.  But I believed the BS for a year after the election before I CHOSE to finally figure out what the heck was going on.  I'm so thankful for the #Truthers like the woman in this video that are ahead of me, blazing trails. URLHERE"""
3660,,"""Jazzakallah..MaashaaAllah..Done 3 times recitation....Alhamdolillah...a very good call by you. ..Pls recite it with extreme faith... URLHERE"""
3661,,"""TAGHERE TAGHERE Hatred against Indians has been seeped deeply in Pakistanis but side effects of such hatred affect our Indian Hindu Brothers who,  butcher Indian Muslims on daily basis: &amp; video tape the torture &amp; killings..😢"""
3662,,"""TAGHERE is Npower now anti Islam programme or I sense religious sentiment from the facilitators...non payment of stipend before both Muslims festival clearly indicates injustice to all Muslims beneficiaries.. We are disappointed."""
3663,,"""TAGHERE Yes their fave collaborate with a known islamo/phobic hyped nd supported him while he is a known rac*st of billions of Muslims 😭😭"""
3664,,"""TAGHERE TAGHERE It make the whole India Hindutva where no more Muslims no more Sikh no more Cristian and no more other minorities"""
3665,,"""1. Paula Deen says N word when black bankrobber puts gun in her face:  media scandal, must apologize2. Blacks raze LA because some guy they never knew got beat up while violently resisting arrest:  media support blacksTheir only consistent principle is anti-white hate"""
3666,,"""TAGHERE When he started attacking Muslims I tuned him out"""
3667,,"""This right here. #evilgelicals #christianright"""
3668,,"""My dad explained this to me before. But I need to recheck with him again just in case my memory is messed up again."""
3669,,"""After this Arafat, you Muslims should have a change of orientation. Nobody fights for Allah. Allah can fight all your fights including His without blinking. URLHERE"""
3670,,"""the whites are fucking crazy ."""
3671,,"""I’m a spacer faggot"""
3672,,"""TAGHERE If it is so,then all Muslims of Indian Subcontinent should go back to Arab.URLHERE"""
3673,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE Even muslims like you are not interested in settling in pakistan forget about us."""
3674,,"""TAGHERE Liberati Sickular Presstitues think J&amp;K is SRINAGAR VALLEY only...Educate urself ...it consists of JAMMU and LADAKH..Had enough this INDIA HATING NARRATIVE....MUSLIMS shud stop playing VICTIM CARD...But for SICKULARS HINDUS and BUDDHIST don't matter.😠"""
3675,,"""The unity of Whites against Busisiwe MkhwebaneThe unity of Whites against Julius MalemaThe unity of Whites against Jacob ZumaThe unity of Whites Against Land Repossession.They really understand the importance of UNITY very well. And they are unapologetic about it. URLHERE"""
3676,,"""Illegals steal ssn to work, which effects Americans or they get paid under the table whochneffecys Americans. Stop the cnn talking points"""
3677,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE Switch well documented at the time and there is a wide consensus among history scholars. Yes, racists are everywhere, no doubt about it. What should Dems have ""done for blacks""? Aside from not being actively and explicitly racist like so many Republicans of course."""
3678,,"""1. Every other Muslim in Ind claims direct descendence from Prophet. In medieval era, only invaders were called Sharif, given privileges. Others - Arzal/ Azlaf - were considered lowly. Hence this mad rush.2. Constitution is designed as laws for all and exceptions for Muslims. URLHERE"""
3679,,"""TAGHERE Sir, even with 370, even under 'secular' Congress, Kashmiri Muslims were not subdued/contained. So why bear the extra legacy? A trim administration can work better against Trump-inspired Taliban."""
3680,,"""Has United Nations ever thought for the Muslims??"""
3681,,"""This is such a white gay meme. Leave Kanye and Beyoncé and Nicki and the rest of the blacks out of it. URLHERE"""
3682,,"""👇🏾👇🏾👇🏾👇🏾👇🏾  Fr tho, he fucked my head so hard, he over extended my jaw and it still pops every time I yawn. Which reminds me, Im a faggot. And swallin 4 times to get all his cum down and  how much I love him and think of him about him every 10mins lbvs"""
3683,,"""being a faggot, not being attracted to women, etc."""
3684,,"""TAGHERE This is exactly why I don’t go to movies. I watch reruns and old black and whites. #Hollyweird is a disgrace. Don’t give them one Gov. penny!"""
3685,,"""Muslims in the Indian-controlled part of #Kashmir  may even choose an armed struggle as a form of protest, a military conflict could erupt between #India and #Pakistan. it will indirectly affect the regions neighbouring #China and Sino-Indian relations"", Long Xingchun explained."""
3686,,"""#China defends detention of Muslims 'voluntarily' staying in #Xinjiang re-education camps | The Japan Times URLHERE"""
3687,,"""See this Instagram photo by @whites.forever URLHERE"""
3688,,"""TAGHERE Dear #mufti Can your raise your voice for innocent Muslims of #kashmir even one tweet 🧐"""
3689,,"""But MsTlaib will SLIDE BY!  Is that called, Being Grandfathered?"""
3690,,"""Dave McKay is the Cult leader of a group called The Jesus Christians.  He brainwashed his followers to donate their kidneys for donations to his Church.  Denise Matteau is in love with him.  It appears she only attacks Brian Birmingham because Dave McKay does.  Read the caption. URLHERE"""
3691,,"""TAGHERE TAGHERE TAGHERE Ur president said OBAMA was an illegal emigrant ""birtherism"" WE don't have a pob with Hispanic, but it's said in 2043 the wht man will b the minority and u guys are going bonkers 😁 and theses are the results it's oppression time on all non-whites typical America sad but true"""
3692,,"""TAGHERE TAGHERE TAGHERE No. Blacks can be racist to hispanic/latinx, asians, indigenous people, jews or anyone of arabic descent. All those other races can racist to all races. The only place where racism does not apply is with blacks towards whites because of the hurt they’ve caused since the 17th cen"""
3693,,"""TAGHERE TAGHERE TAGHERE TAGHERE URLHERE Blacks kill whites well over 200% more than the other way around.Quite impressive, considering blacks make up 17,5% of the US population and whites 75%.Sorry..., you were saying...?"""
3694,,"""When was the last time you thought about how Hollywood tried to court Christians in selling this movie a la “The Passion of the Christ?” That’s a real head fuck."""
3695,,"""There is no privilege in having medical aid.You're welcome to pay for my R11.5k a month medical aid privilege.Your problem is you do not understand economics, numbers and common sense. URLHERE"""
3696,,"""TAGHERE TAGHERE TAGHERE Over 50 Muslims slaughtered in NZ alone thanks to the hateful Islamophobic ideology spread by ex-Muslims and others."""
3697,,"""f slur/me and my friends went on omegle and some kid was like ""is that finn wolfhart in the back- wait no it's just a faggot"" then hung up AND THEY WERE REFERRING TO ME IM CRYING"""
3698,,"""""As Christians, we are bound to Christ, not by citizenship, but by faith. We believe that:""People of all faiths and none have the right and responsibility to engage constructively in the public square. ""... URLHERE"""
3699,,"""TAGHERE Paying top dollar for fag coffeeNot even once"""
3700,,"""TAGHERE TAGHERE TAGHERE That clearly represents how cheap your mentality is. Realing every anti-modi things muslims. I'm Hindu and I'm anti-modi. So, fuck off."""
3701,,"""If Jesus is The Second Adam and he reversed the effects of the first Adams fall then Christians should be wiser than Adam was before he fell. But #AdamantEve"""
3702,,"""TAGHERE TAGHERE I worked for an agency in which 90% of the employees were black.  0.9% of that city was populated by blacks.  76% were Hispanic. This is the only racial issue I have seen in a company in my 51 years."""
3703,,"""What is Hajj? Why thousands of Muslims make the Hajj pilgrimage each year URLHERE  - World URLHERE  URLHERE"""
3704,,"""TAGHERE TAGHERE TAGHERE Lol what you don’t make sense... what’s it got to do with people being dehumanized because they wanna love on American land that BRITISH (whites) stole"""
3705,,"""#IndianMuslims are #Hindus only 🙏So Good Indian Muslims let’s #BanAnimalKilling this Eid 🙏 What say, let’s #BeHuman 🤣 Even Salman Khan foundation will agree 🙏 #JaiShriRam #PayalRohatgi URLHERE"""
3706,,"""TAGHERE TAGHERE TAGHERE Funny. I'm pretty sure most Christians for most of Church history did okay without an awareness of Reformed trinitarian theology. I know you boys think you're all that, and it's cute, but surely you can listen to someone not influenced by your club?"""
3707,,"""Dear Muslims,• Stop performing Salah as if you’ve something more important to do after it• Subhanallah, You’re Communicating with Allah• What else is better that you’re rushing the salah for?- Movie?- Football?- Show?- Game?- Going smwia?Pls honor &amp; hv Khushu’🤲"""
3708,,"""TAGHERE TAGHERE TAGHERE 3) I also think the vast majority of Muslims see that the attackers are trying to malign a Muslim who did for the Muslims in the West what no other living Muslim in the West did for them."""
3709,,"""The problem starts and ends When you look upto the World on grounds of religion and not of humanity."""
3710,,"""Seriously.."""
3711,,"""TAGHERE Wow sir, you will work only with condemnation, you will take any action against them, how many trump cards are playing of Hindu Muslims.Sorry we are in new india"""
3712,,"""TAGHERE Badges or labels like Christians/ Vegans/  SaveTheWorldBlah mean nothing to power-mad sociopaths. Mike Flynn Ivanka Trump Jared Kushner were all registered Democrats. To them power is power. Fascist from day one, fascist forever."""
3713,,"""Not to mention putting the illegals first in everything...."""
3714,,"""#Examine #drink in &amp; #scatter amazing chosen stories in  'Islam:Koran Sunna Ahlulbayt &amp; Sunni' URLHERE  daily paper URLHERE  Thanks to TAGHERE TAGHERE TAGHERE #islam #muslims"""
3715,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE It was using whites as a feet proxy to get asian voters more involved. I am not guessing or reading more into it. It’s what he said."""
3716,,"""TAGHERE It is incumbent upon all Muslims to fight the enemy's domination &amp; restore the independence and authority of Muslims.Quran orders us to EXPEL the Aggressor who has occupied Muslim lands or established religious domination over Muslims.#PakFojDoJihadTLPisWithYou URLHERE"""
3717,,"""honestly.. the whole argument with non Muslims about being hot while wearing hijab.. is so old and annoying."""
3718,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE And the backlash that will happen because of it. I get it. I'm white. I also understand that whites are capable of horrible things. Especially when they feel threatened. Our current climate is proof of that. You shouldn't fault someone for pointing that out and having solutions."""
3719,,"""TAGHERE TAGHERE TAGHERE TAGHERE Judiciary repealed Article 377 on it's own n unicorns fart pixie dust may be ur opinion. Facts dnt care abt ur feelings. The fact is, 377 wasn't removed cz previous gvt din't want to upset the Muslims and Christians. Whereas BJP could, cz Hindus believe in equality of the LGBTQ"""
3720,0,"""TAGHERE However, we do love our white Christians. ⛪️ URLHERE"""
3721,,"""Now that's what I call a retweet.. Bang Indian Government... And not Indians because slaves are always slaves. They remember the riegn OF Muslims in subcontinent. URLHERE"""
3722,,"""Doing jihad is obligatory for us now. Defense of Muslim brothers engaged in conflict with un­believers where there is a danger of unbelievers'  domination over them. Muslims are obliged to defend their oppressed brothers and to fight their common enemy.#PakFojDoJihadTLPisWithYou URLHERE"""
3723,0,"""TAGHERE And the so called clever blacks are united with them for smh"""
3724,0,"""All Blacks and ppl being secretly (Targeted Individuals) attacked in this country should be able to seek asylum somewhere.....just being Black alone puts you in great danger in this country! URLHERE"""
3725,,"""idc i will NEVER claim this man as my president he don’t do nothing but destroy, humiliate,and discriminate against any race besides the whites"""
3726,,"""#IslamExposed: #Hindu Ridicules #Muslims, Loses Life, in #TamilNadu: URLHERE #india🇮🇳#ReligionOfPeace#Bharat#Ramalingam#religionofhate#Violence#murder"""
3727,,"""TAGHERE TAGHERE And they're whites who actually believe that there is something called "" black privilege"" , wtf🙄"""
3728,,"""TAGHERE TAGHERE Sounds like a real winner. Thank you 4 all U do 2 educate blacks who R blind &amp; lost - just wondering around N political darkness. You can talk until UR lips fall off, blacks R hard nuts 2 crack. They have no problem riding their democrat jsckasses 2 nowhere."""
3729,,"""William84734915 MutualLife90 Zach_Graumann AndrewYang CoryBooker It was using whites as a feet proxy to get asian voters more involved. I am not guessing or reading more into it. It’s what he said."""
3730,,"""Showing the caliber of establishment. After stolen the mandate of people you had quoted the quranic verses..How shameful that you are proving yourself a muslims URLHERE"""
3731,,"""TAGHERE TAGHERE This is the Coudenhove-Kalergi Plan in action. Whites only make up 15% of earth's population and are in serious danger of extinction over the coming decades."""
3732,,"""TAGHERE TAGHERE this made me want to remind other whites to sit back and LISTEN they’re angry and they HAVE EVERY RIGHT. i had a teacher who taught us this lesson by bringing up how officials dealt with MLK compared to the other civil rights groups painted as “extremists”.  (cont. in photo) URLHERE"""
3733,,"""TAGHERE Go to #Xinjiang if you have guts and are really worried abt muslims and those who are dreaming to come to interfere unko utha utha ke patkengein URLHERE"""
3734,,"""TAGHERE TAGHERE You started it though. You could have asked your question in a much more pleasant manner. This is the problem we Christians have,  our arrogance is first class. When you say someone is speaking in gibberish,  it's an unpleasant way of engaging."""
3735,,"""what gets me even more mad is that WHITES were also immigrants, like this wasn't your country to begin with, why don't you talk about how illegal it was to massacre most of all the native Americans?"""
3736,,"""TAGHERE WAIT NVM CHRISTIANS 2ND NOW I"""
3737,,"""TAGHERE That doesn't explain white groups that hate blacks!  They're damn sure American! And the bitter putrid hatred with which they've been treated. I'm naive, which surprised me, at how racist I learned some pals were. I'm hopeful for all shades of folks who are defending eachother."""
3738,,"""TAGHERE FYI Nigerian-Americans are the most successful ethnic group in the U.S!You want to know how it’s possible? that Nigerians who come from under-developed Africa, keep outperforming blacks from privileged America"""
3739,,"""Blacks On Blondes TAGHERE TAGHERE &amp; TAGHERE TAGHERE Visit the site see full photo set and movie at       URLHERE   #MakeYourselfAMember #BuyYourPorn #IRBestGenreInPornTAGHERE URLHERE"""
3740,,"""Exactly. Pergi market yg ada jual babi and daging lembu, theres no need to buy daging babi am i right? Buy the beef meat and say bismillah and everything will be good.Kenapa nak susahkan agama Islam?"""
3741,,"""Take a close look at this document from ANC. You may wonder how anyone can commit these atrocities (terrorism, torture, murder, genocide)? Pay close attention to #2.""Victory over Christians""These [beings] are demonic. No Soul.TO: SENIOR STAFF AND MARSHALS"""
3742,,"""1. The armed and constant threat to violence forced the white spineless regime to negotiate for so-called peace.2. The psychological warfare through the churches to create a guilt complex with whites was a victory over Christians."""
3743,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE This guy is a Trojan horse. We need to ban all muslims URLHERE"""
3744,,"""#IslamExposed: #Muslims hunt vulnerable women to rob &amp; #rape: URLHERE #UK #Britain🇬🇧#Rapejihad#tyneside#Sunderland#Newcastle"""
3745,,"""Thank you, Dr. Alveda King.  Dr. Martin Luther King, Jr. is my hero and will always be my hero and compass."""
